Beta,Energy,Energy Squared,Magnetization,Magnetization Squared,Absolute Magnetization,Specific Heat,Susceptibility,Cluster Size,Non-Wrapping Cluster Size,Wrapping Prob. (Neither),Dominant Frequency,Dominant Amplitude,Rho T,Unique Families,Overlap,Absolute Overlap,Overlap Variance,Free Energy,Wrapping Prob. (Z-dir.),Wrapping Prob. (X-dir.),Wrapping Prob. (both dir.),Z-Wrapping Cluster Size,X-Wrapping Cluster Size,Both-Wrapping Cluster Size
0.214906,-0.46224,57.5404,0.000716146,3.30208,0.0905273,0.131257,0.258771,3.08159,3.08067,1,0.113151,2.31555,5.79427,154,0.00174154,0.0556152,0.00188474,12.3137,0,0,0,nan,nan,nan
0.219552,-0.483948,62.4678,0.000656513,3.58456,0.0952272,0.121044,0.277316,3.30377,3.30377,1,0.0999212,2.39994,5.76407,152,0.00105042,0.0550158,0.00167708,12.8714,0,0,0,nan,nan,nan
0.224496,-0.4904,64.027,-0.00301245,3.36302,0.0898769,0.124032,0.290741,3.37918,3.37945,1,0.10964,2.40583,5.88014,149,0.00122484,0.0543896,0.00186278,13.4917,0,0,0,nan,nan,nan
0.229489,-0.493665,64.9628,-0.00208443,3.70316,0.0957688,0.135582,0.311006,3.45765,3.45771,1,0.0953256,2.40469,6.12598,148,0.00554753,0.0604648,0.00197488,14.1264,0,0,0,nan,nan,nan
0.234371,-0.517965,71.436,-0.0116693,3.53033,0.0933874,0.151291,0.304143,3.57558,3.57496,1,0.103112,2.46178,6.37362,142,-0.00306566,0.0626648,0.00205431,14.7513,0,0,0,nan,nan,nan
0.239091,-0.535447,76.4543,-0.0103144,4.22111,0.100965,0.174823,0.385282,3.73674,3.73669,1,0.0964618,2.49149,6.41179,140,0.000112991,0.0580288,0.00190678,15.3849,0,0,0,nan,nan,nan
0.24357,-0.541949,77.7617,0.0053809,3.66638,0.0958992,0.152601,0.319573,3.95815,3.95734,1,0.0972641,2.47636,6.52812,139,-0.00224335,0.0571505,0.00210308,16.0068,0,0,0,nan,nan,nan
0.248454,-0.558202,82.5877,-0.00224335,4.77846,0.109579,0.174136,0.423497,4.17078,4.16812,1,0.0881024,2.65567,6.59667,138,0.00108245,0.05828,0.00211389,16.6923,0,0,0,nan,nan,nan
0.253118,-0.565387,84.6308,0.00359249,4.41049,0.105092,0.17922,0.400717,4.24621,4.24725,1,0.0874749,2.59697,6.82247,136,0.00299636,0.0631432,0.00198372,17.3666,0,0,0,nan,nan,nan
0.257801,-0.573656,87.2379,-0.002125,4.239,0.101187,0.19892,0.417081,4.46675,4.46643,1,0.090375,2.5456,6.908,135,0.00204688,0.0621094,0.00191183,18.0524,0,0,0,nan,nan,nan
0.262329,-0.588214,91.3447,0.00298351,4.89456,0.111097,0.190619,0.455101,4.57582,4.56993,0.999864,0.0832923,2.67494,7.14939,133,-0.00684363,0.062054,0.00213183,18.7252,0.000135759,0,0,49,nan,nan
0.267036,-0.605668,96.8793,0.0111979,5.41774,0.117233,0.211777,0.507196,4.92808,4.92591,0.99993,0.0796569,2.76553,7.57401,130,0.00217525,0.0626225,0.00218409,19.4418,0,7.0028e-05,0,nan,46,nan
0.271581,-0.623693,102.541,0.0117188,5.0535,0.112161,0.218243,0.497813,5.22433,5.20822,0.99977,0.0811753,2.77435,7.98797,124,0.000560259,0.0584537,0.00203669,20.1544,0.00022985,0,0,75.3333,nan,nan
0.276135,-0.635385,106.896,0.000298067,5.60834,0.116638,0.270331,0.586947,5.31936,5.31312,0.99992,0.0803213,2.81085,8.16116,123,-0.00127071,0.0638021,0.00245601,20.8894,0,8.03213e-05,0,nan,73,nan
0.280295,-0.647625,110.511,-0.00360938,6.63547,0.129516,0.246692,0.65624,5.71037,5.69596,0.999592,0.06925,2.93472,8.348,121,-0.000671875,0.0645781,0.00198897,21.5739,0.000408163,0,0,50.4,nan,nan
