Beta,Energy,Energy Squared,Magnetization,Magnetization Squared,Absolute Magnetization,Specific Heat,Susceptibility,Cluster Size,Non-Wrapping Cluster Size,Wrapping Prob. (Neither),Dominant Frequency,Dominant Amplitude,Rho T,Unique Families,Overlap,Absolute Overlap,Overlap Variance,Free Energy,Wrapping Prob. (Z-dir.),Wrapping Prob. (X-dir.),Wrapping Prob. (both dir.),Z-Wrapping Cluster Size,X-Wrapping Cluster Size,Both-Wrapping Cluster Size
0.503506,-1.74941,785.89,0.104019,213.38,0.911704,0.613046,0.298042,212.256,0.377987,0.0949686,0,14.5873,11.3623,19,-0.0876081,0.829845,0.00375704,87.4201,0,0.000628931,0.904403,0,0.0591195,211.819
0.508544,-1.77344,807.61,0.0493101,218.944,0.9236,0.638617,0.288248,216.465,0.233117,0.0798701,0,14.7776,11.6883,19,-0.0119217,0.851207,0.00431078,89.6838,0,0,0.92013,0,0,216.232
0.513528,-1.79046,823.052,0.0176428,221.686,0.929584,0.627902,0.241353,219.174,0.221192,0.0788079,0,14.8733,11.4798,19,0.098303,0.863307,0.00263452,91.9545,0,0,0.921192,0,0,218.953
0.518605,-1.78095,814.444,0.130175,220.26,0.926542,0.664839,0.253674,219.044,0.22987,0.0837662,0,14.8247,11.5871,19,0.0678267,0.859629,0.00310678,94.2889,0,0.000649351,0.915584,0,0.107792,218.706
0.523587,-1.80484,836.094,0.0468233,225.621,0.937862,0.598864,0.233874,221.936,0.228477,0.0741722,0,15.0058,12.3876,19,0.088007,0.882088,0.00270362,96.5681,0,0,0.925828,0,0,221.707
0.528887,-1.8103,841.549,0.00180288,225.907,0.938602,0.725179,0.199757,225.932,0.123077,0.0621795,0,15.0176,11.9453,19,0.0318009,0.884966,0.00232683,99.0245,0,0,0.937821,0,0,225.809
0.533752,-1.83028,859.427,0.0154708,229.115,0.945364,0.525045,0.172997,225.494,0.15,0.0664474,0,15.1258,11.1279,19,0.0235917,0.896639,0.00208923,101.287,0,0,0.933553,0,0,225.344
0.539522,-1.83861,866.984,0.0981019,231.327,0.950136,0.4592,0.118993,226.734,0.16443,0.0657718,0,15.2022,11.1279,19,0.0210256,0.904834,0.00141901,103.998,0,0,0.934228,0,0,226.569
0.545758,-1.84427,872.455,0.0213402,231.632,0.950661,0.509351,0.147896,232.329,0.102685,0.0469799,0,15.2106,10.9792,19,0.00534815,0.906145,0.00169341,106.941,0,0,0.95302,0,0,232.226
0.551749,-1.8521,879.64,0.0652825,233.157,0.953874,0.454076,0.126048,231.881,0.100685,0.0513699,0,15.262,11.1888,19,-0.0134311,0.915507,0.00125164,109.777,0,0,0.94863,0,0,231.78
0.558162,-1.86537,892.256,0.00197988,235.364,0.958423,0.460719,0.116475,234.234,0.108904,0.0445205,0,15.3348,11.414,19,0.0500321,0.918397,0.00133611,112.826,0,0,0.955479,0,0,234.125
0.564604,-1.85726,884.387,0.0256546,234.383,0.956503,0.425032,0.0951532,232.082,0.127703,0.0554054,0,15.3041,11.2308,19,-0.0115076,0.912796,0.00124467,115.909,0,0,0.944595,0,0,231.955
0.571388,-1.88153,907.345,-0.0947667,238.313,0.964416,0.348498,0.118635,237.209,0.0732877,0.0390411,0,15.4307,11.3295,19,0.0183005,0.927761,0.00149207,119.142,0,0,0.960959,0,0,237.136
0.578969,-1.88752,913.117,-0.042529,239.752,0.967508,0.354358,0.0678291,238.485,0.0609272,0.0370861,0,15.4801,11.6113,19,0.0536527,0.936517,0.00100753,122.802,0,0,0.962914,0,0,238.424
0.586588,-1.8925,917.964,-0.0730815,240.087,0.968157,0.372221,0.0768672,238.249,0.0905063,0.0405063,0,15.4905,11.4885,19,-0.0256131,0.937006,0.000868927,126.491,0,0,0.959494,0,0,238.158
0.594119,-1.90373,928.851,0.0807964,241.603,0.97122,0.373896,0.075074,241.594,0.0567742,0.0283871,0,15.5395,11.5317,19,0.0425907,0.939768,0.00104742,130.147,0,0,0.971613,0,0,241.537
0.60173,-1.90726,932.159,0.0018263,242.571,0.973214,0.332594,0.0612789,243.265,0.037013,0.024026,0,15.5714,11.5618,19,0.0122261,0.946784,0.000810713,133.864,0,0,0.975974,0,0,243.228
0.609903,-1.91848,942.898,-0.0509354,244.039,0.976203,0.249594,0.047942,243.953,0.0388158,0.0236842,0,15.6192,11.8811,19,-0.00298109,0.951583,0.000557379,137.862,0,0,0.976316,0,0,243.914
0.619466,-1.92115,945.603,-0.0652083,244.442,0.976979,0.290789,0.0577893,244.878,0.0373333,0.0233333,0,15.6317,12.0933,19,0.0655208,0.955313,0.000672298,142.567,0,0,0.976667,0,0,244.841
0.628464,-1.92948,953.844,-0.100852,245.799,0.979708,0.307522,0.0523533,247.095,0.0285714,0.0155844,0,15.6753,12.1437,19,0.110948,0.958858,0.00058819,147,0,0,0.984416,0,0,247.067
0.637342,-1.9385,962.549,-0.00572253,247.385,0.982932,0.227902,0.0315654,247.169,0.0248408,0.0171975,0,15.7269,12.4569,19,-0.0446855,0.965267,0.00033464,151.392,0,0,0.982803,0,0,247.145
0.6478,-1.93972,963.811,0.0314516,247.269,0.982661,0.255996,0.0449634,246.565,0.036129,0.0212903,0,15.7226,12.2185,18,0.0565524,0.96754,0.000453741,156.59,0,0,0.97871,0,0,246.529
